"roster_id","is_starter","did_play","team_id","team_location","team_name","athlete_id","athlete_first_name","athlete_last_name","event_date"
"18233","0","1","27","Pittsburgh","Steelers","13058","Esezi","Otomewo","2025-09-07"
"18226","0","1","27","Pittsburgh","Steelers","13172","Donald","Parham Jr.","2025-09-07"
"18216","0","1","27","Pittsburgh","Steelers","13334","Andrus","Peat","2025-09-07"
"18235","0","1","27","Pittsburgh","Steelers","13571","James","Pierre","2025-09-07"
"18205","1","1","27","Pittsburgh","Steelers","13754","Joey","Porter Jr.","2025-09-07"
"18201","1","1","27","Pittsburgh","Steelers","13963","Patrick","Queen","2025-09-07"
"18196","1","1","27","Pittsburgh","Steelers","14031","Jalen","Ramsey","2025-09-07"
"18191","1","1","27","Pittsburgh","Steelers","14628","Aaron","Rodgers","2025-09-07"
"18221","0","0","27","Pittsburgh","Steelers","14831","Mason","Rudolph","2025-09-07"
"18246","0","1","27","Pittsburgh","Steelers","15093","Jack","Sawyer","2025-09-07"
"18225","0","1","27","Pittsburgh","Steelers","15125","Max","Scharping","2025-09-07"
"18194","1","1","27","Pittsburgh","Steelers","15345","Isaac","Seumalo","2025-09-07"
"18230","0","1","27","Pittsburgh","Steelers","15690","Ben","Skowronek","2025-09-07"
"18241","0","1","27","Pittsburgh","Steelers","15698","Jacob","Slade","2025-09-07"
"18193","1","1","27","Pittsburgh","Steelers","15715","Darius","Slay","2025-09-07"
"18220","0","1","27","Pittsburgh","Steelers","15865","Jonnu","Smith","2025-09-07"
"18231","0","1","27","Pittsburgh","Steelers","17084","Skylar","Thompson","2025-09-07"
"18228","0","1","27","Pittsburgh","Steelers","17104","Juan","Thornhill","2025-09-07"
"18240","0","1","27","Pittsburgh","Steelers","17322","Cory","Trice Jr.","2025-09-07"
"18224","0","1","27","Pittsburgh","Steelers","17790","Corliss","Waitman","2025-09-07"
"18212","1","1","27","Pittsburgh","Steelers","17996","Jaylen","Warren","2025-09-07"
"18253","0","1","27","Pittsburgh","Steelers","17992","Gareth","Warren","2025-09-07"
"18210","1","1","27","Pittsburgh","Steelers","18020","Darnell","Washington","2025-09-07"
"18195","1","1","27","Pittsburgh","Steelers","18123","T.J.","Watt","2025-09-07"
"18211","1","1","27","Pittsburgh","Steelers","18987","Roman","Wilson","2025-09-07"
"18203","1","1","27","Pittsburgh","Steelers","18978","Payton","Wilson","2025-09-07"
"18670","0","1","28","Seattle","Seahawks","570","Elijah","Arroyo","2025-09-07"
"18630","1","1","28","Seattle","Seahawks","918","AJ","Barner","2025-09-07"
"18649","0","1","28","Seattle","Seahawks","1534","Jake","Bobo","2025-09-07"
"18647","0","1","28","Seattle","Seahawks","1551","Quinton","Bohanna","2025-09-07"
"18625","1","1","28","Seattle","Seahawks","1777","Anthony","Bradford","2025-09-07"
"18618","1","1","28","Seattle","Seahawks","2287","Coby","Bryant","2025-09-07"
"18669","0","1","28","Seattle","Seahawks","2553","Bryce","Cabeldue","2025-09-07"
"18654","0","1","28","Seattle","Seahawks","2959","Zach","Charbonnet","2025-09-07"
"18624","1","1","28","Seattle","Seahawks","3775","Charles","Cross","2025-09-07"
"18616","1","1","28","Seattle","Seahawks","3982","Sam","Darnold","2025-09-07"
"18641","0","1","28","Seattle","Seahawks","4386","Michael","Dickson","2025-09-07"
"18671","0","1","28","Seattle","Seahawks","5016","Nick","Emmanwori","2025-09-07"
"18655","0","1","28","Seattle","Seahawks","5368","AJ","Finley","2025-09-07"
"18637","0","1","28","Seattle","Seahawks","6584","Shaquill","Griffin","2025-09-07"
"18663","0","1","28","Seattle","Seahawks","6773","Derick","Hall","2025-09-07"
"18634","0","1","28","Seattle","Seahawks","6897","Johnathan","Hankins","2025-09-07"
"18650","0","1","28","Seattle","Seahawks","7335","Christian","Haynes","2025-09-07"
"18658","0","1","28","Seattle","Seahawks","7789","George","Holani","2025-09-07"
"18666","0","1","28","Seattle","Seahawks","7954","Tory","Horton","2025-09-07"
"18667","0","1","28","Seattle","Seahawks","8316","Jared","Ivey","2025-09-07"
"18652","0","1","28","Seattle","Seahawks","8727","Josh","Jobe","2025-09-07"
"18639","0","1","28","Seattle","Seahawks","9206","Josh","Jones","2025-09-07"
"18622","1","1","28","Seattle","Seahawks","9306","Ernest","Jones IV","2025-09-07"
"18664","0","1","28","Seattle","Seahawks","9422","Nick","Kallerup","2025-09-07"
"18648","0","1","28","Seattle","Seahawks","9560","Derion","Kendrick","2025-09-07"
"18631","1","1","28","Seattle","Seahawks","9758","Tyrice","Knight","2025-09-07"
"18614","1","1","28","Seattle","Seahawks","9879","Cooper","Kupp","2025-09-07"
"18612","1","1","28","Seattle","Seahawks","10079","DeMarcus","Lawrence","2025-09-07"
"18640","0","1","28","Seattle","Seahawks","10448","Drew","Lock","2025-09-07"
"18617","1","1","28","Seattle","Seahawks","10570","Julian","Love","2025-09-07"
"18620","1","1","28","Seattle","Seahawks","10604","Abraham","Lucas","2025-09-07"
"18619","1","1","28","Seattle","Seahawks","10764","Boye","Mafe","2025-09-07"
"18656","0","1","28","Seattle","Seahawks","11495","Kenny","McIntosh","2025-09-07"
"18659","0","1","28","Seattle","Seahawks","11892","Rylie","Mills","2025-09-07"
"18661","0","1","28","Seattle","Seahawks","11898","Jalen","Milroe","2025-09-07"
"18665","0","1","28","Seattle","Seahawks","12236","Mike","Morris","2025-09-07"
"18628","1","1","28","Seattle","Seahawks","12403","Byron","Murphy II","2025-09-07"
"18635","0","1","28","Seattle","Seahawks","12448","Jason","Myers","2025-09-07"
"18638","0","0","28","Seattle","Seahawks","12783","Uchenna","Nwosu","2025-09-07"
"18668","0","1","28","Seattle","Seahawks","12828","Connor","O'Toole","2025-09-07"
"18645","0","1","28","Seattle","Seahawks","12914","Ty","Okada","2025-09-07"
"18651","0","1","28","Seattle","Seahawks","12994","Olu","Oluwatimi","2025-09-07"
"18632","1","1","28","Seattle","Seahawks","13067","Robbie","Ouzts","2025-09-07"
"18662","0","1","28","Seattle","Seahawks","13890","Nehemiah","Pritchett","2025-09-07"
"18615","1","1","28","Seattle","Seahawks","14163","Jarran","Reed","2025-09-07"
"18660","0","0","28","Seattle","Seahawks","14381","Mason","Richman","2025-09-07"
"18644","0","1","28","Seattle","Seahawks","14869","Brady","Russell","2025-09-07"
"18636","0","1","28","Seattle","Seahawks","15068","Eric","Saubert","2025-09-07"
"18626","1","1","28","Seattle","Seahawks","16006","Jaxon","Smith-Njigba","2025-09-07"
"18646","0","1","28","Seattle","Seahawks","16388","Chris","Stoll","2025-09-07"
"18623","1","1","28","Seattle","Seahawks","16520","Jalen","Sundell","2025-09-07"
"18642","0","1","28","Seattle","Seahawks","16526","Chazz","Surratt","2025-09-07"
"18657","0","1","28","Seattle","Seahawks","16915","Drake","Thomas","2025-09-07"
"18627","1","1","28","Seattle","Seahawks","17869","Kenneth","Walker III","2025-09-07"
"18643","0","1","28","Seattle","Seahawks","18351","Cody","White","2025-09-07"
"18613","1","1","28","Seattle","Seahawks","18740","Leonard","Williams","2025-09-07"
"18629","1","1","28","Seattle","Seahawks","19070","Devon","Witherspoon","2025-09-07"
"18621","1","1","28","Seattle","Seahawks","19165","Riq","Woolen","2025-09-07"
"18653","0","1","28","Seattle","Seahawks","19344","Dareke","Young","2025-09-07"
"18633","1","1","28","Seattle","Seahawks","19384","Grey","Zabel","2025-09-07"
"18715","0","1","29","San Francisco","49ers","152","Brandon","Aiyuk","2025-09-07"
"18735","0","1","29","San Francisco","49ers","177","Isaac","Alarcon","2025-09-07"
"18690","1","1","29","San Francisco","49ers","992","Ben","Bartch","2025-09-07"
"18713","0","0","29","San Francisco","49ers","1109","Robert","Beal Jr.","2025-09-07"
"18719","0","1","29","San Francisco","49ers","1342","Tatum","Bethune","2025-09-07"
"18682","1","1","29","San Francisco","49ers","1646","Nick","Bosa","2025-09-07"
"18674","1","1","29","San Francisco","49ers","1863","Jake","Brendel","2025-09-07"
"18736","0","1","29","San Francisco","49ers","2136","Ji'Ayir","Brown","2025-09-07"
"18716","0","1","29","San Francisco","49ers","2381","Spencer","Burford","2025-09-07"
"18725","0","1","29","San Francisco","49ers","3286","Connor","Colby","2025-09-07"
"18723","0","1","29","San Francisco","49ers","3368","Alfred","Collins","2025-09-07"
"18730","0","1","29","San Francisco","49ers","3656","Jacob","Cowing","2025-09-07"
"18685","1","1","29","San Francisco","49ers","4094","Kalia","Davis","2025-09-07"
"18681","1","1","29","San Francisco","49ers","4965","Jordan","Elliott","2025-09-07"
"18705","0","1","29","San Francisco","49ers","5222","Luke","Farrell","2025-09-07"
"18700","0","1","29","San Francisco","49ers","5807","Russell","Gage Jr.","2025-09-07"
"18676","1","1","29","San Francisco","49ers","6071","Luke","Gifford","2025-09-07"
"18702","0","1","29","San Francisco","49ers","6137","Kevin","Givens","2025-09-07"
"18687","1","1","29","San Francisco","49ers","6488","Renardo","Green","2025-09-07"
"18714","0","1","29","San Francisco","49ers","6625","Yetur","Gross-Matos","2025-09-07"
"18718","0","1","29","San Francisco","49ers","6644","Isaac","Guerendo","2025-09-07"
"18706","0","1","29","San Francisco","49ers","7464","Matt","Hennessy","2025-09-07"
"18704","0","1","29","San Francisco","49ers","8073","Bryce","Huff","2025-09-07"
"18709","0","1","29","San Francisco","49ers","8471","Tarron","Jackson","2025-09-07"
"18732","0","1","29","San Francisco","49ers","8532","Jordan","James","2025-09-07"
"18727","0","0","29","San Francisco","49ers","8610","Jordan","Jefferson","2025-09-07"
"18679","1","1","29","San Francisco","49ers","8684","Jauan","Jennings","2025-09-07"
"18710","0","1","29","San Francisco","49ers","9226","Mac","Jones","2025-09-07"
"18673","1","1","29","San Francisco","49ers","9403","Kyle","Juszczyk","2025-09-07"
"18675","1","1","29","San Francisco","49ers","9725","George","Kittle","2025-09-07"
"18684","1","1","29","San Francisco","49ers","10222","Deommodore","Lenoir","2025-09-07"
"18708","0","1","29","San Francisco","49ers","10607","Chase","Lucas","2025-09-07"
"18733","0","1","29","San Francisco","49ers","10651","Darrell","Luter Jr.","2025-09-07"
"18729","0","1","29","San Francisco","49ers","10991","Nick","Martin","2025-09-07"
"18677","1","1","29","San Francisco","49ers","11220","Christian","McCaffrey","2025-09-07"
"18680","1","1","29","San Francisco","49ers","11550","Colton","McKivitz","2025-09-07"
"18717","0","1","29","San Francisco","49ers","12074","Jake","Moody","2025-09-07"
"18721","0","1","29","San Francisco","49ers","12158","Skyy","Moore","2025-09-07"
"18694","0","1","29","San Francisco","49ers","12259","Thomas","Morstead","2025-09-07"
"18738","0","0","29","San Francisco","49ers","12288","Drew","Moss","2025-09-07"
"18737","0","1","29","San Francisco","49ers","12434","Malik","Mustapha","2025-09-07"
"18699","0","1","29","San Francisco","49ers","12529","Siran","Neal","2025-09-07"
"18728","0","1","29","San Francisco","49ers","12941","Sam","Okuayinonu","2025-09-07"
"18688","1","1","29","San Francisco","49ers","13324","Ricky","Pearsall","2025-09-07"
"18683","1","1","29","San Francisco","49ers","13606","Jason","Pinnock","2025-09-07"
"18701","0","0","29","San Francisco","49ers","13648","Austen","Pleasants","2025-09-07"
"18693","1","1","29","San Francisco","49ers","13934","Dominick","Puni","2025-09-07"
"18686","1","1","29","San Francisco","49ers","13941","Brock","Purdy","2025-09-07"
"18731","0","1","29","San Francisco","49ers","14557","Jakob","Robinson","2025-09-07"
"18707","0","1","29","San Francisco","49ers","14533","Curtis","Robinson","2025-09-07"
"18697","0","1","29","San Francisco","49ers","14538","Demarcus","Robinson","2025-09-07"
"18711","0","1","29","San Francisco","49ers","14610","Brian","Robinson Jr.","2025-09-07"
"18722","0","1","29","San Francisco","49ers","14781","Kurtis","Rourke","2025-09-07"
"18692","1","1","29","San Francisco","49ers","15543","Marques","Sigle","2025-09-07"
"18726","0","1","29","San Francisco","49ers","16411","Upton","Stout","2025-09-07"
"18696","0","1","29","San Francisco","49ers","16786","Trent","Taylor","2025-09-07"
"18703","0","1","29","San Francisco","49ers","16795","Patrick","Taylor Jr.","2025-09-07"
"18720","0","1","29","San Francisco","49ers","17223","Tre","Tomlinson","2025-09-07"
"18712","0","1","29","San Francisco","49ers","17230","Jake","Tonges","2025-09-07"
"18698","0","1","29","San Francisco","49ers","17562","Marquez","Valdes-Scantling","2025-09-07"
"18678","1","1","29","San Francisco","49ers","17983","Fred","Warner","2025-09-07"
"18724","0","1","29","San Francisco","49ers","18085","Jordan","Watkins","2025-09-07"
"18695","0","1","29","San Francisco","49ers","18215","Jon","Weeks","2025-09-07"
"18734","0","1","29","San Francisco","49ers","18276","CJ","West","2025-09-07"
"18672","1","1","29","San Francisco","49ers","18844","Trent","Williams","2025-09-07"
"18691","1","1","29","San Francisco","49ers","18768","Mykel","Williams","2025-09-07"
"18689","1","1","29","San Francisco","49ers","19053","Dee","Winters","2025-09-07"
"19073","0","1","3","Baltimore","Ravens","211","Jaire","Alexander","2025-09-07"
"19096","0","1","3","Baltimore","Ravens","243","Rasheen","Ali","2025-09-07"
"19050","1","1","3","Baltimore","Ravens","467","Mark","Andrews","2025-09-07"
"19049","1","1","3","Baltimore","Ravens","678","Chidobe","Awuzie","2025-09-07"
"19058","1","1","3","Baltimore","Ravens","1033","Rashod","Bateman","2025-09-07"
"19102","0","1","3","Baltimore","Ravens","2321","Teddye","Buchanan","2025-09-07"
"19092","0","1","3","Baltimore","Ravens","2353","Corey","Bullock","2025-09-07"
"19076","0","1","3","Baltimore","Ravens","3195","Ben","Cleveland","2025-09-07"
"19059","1","1","3","Baltimore","Ravens","5162","Daniel","Faalele","2025-09-07"
"19061","1","1","3","Baltimore","Ravens","5465","Zay","Flowers","2025-09-07"
"19094","0","1","3","Baltimore","Ravens","6484","Mike","Green","2025-09-07"
"19064","1","1","3","Baltimore","Ravens","6848","Kyle","Hamilton","2025-09-07"
"19048","1","1","3","Baltimore","Ravens","7476","Derrick","Henry","2025-09-07"
"19089","0","1","3","Baltimore","Ravens","7599","Jay","Higgins IV","2025-09-07"
"19077","0","1","3","Baltimore","Ravens","7650","Justice","Hill","2025-09-07"
"19068","0","1","3","Baltimore","Ravens","7921","DeAndre","Hopkins","2025-09-07"
"19078","0","1","3","Baltimore","Ravens","8114","Jake","Hummel","2025-09-07"
"19051","1","1","3","Baltimore","Ravens","8120","Marlon","Humphrey","2025-09-07"
"19084","0","1","3","Baltimore","Ravens","8290","Adisa","Isaac","2025-09-07"
"19053","1","1","3","Baltimore","Ravens","8433","Lamar","Jackson","2025-09-07"
"19069","0","1","3","Baltimore","Ravens","8651","John","Jenkins","2025-09-07"
"19060","1","1","3","Baltimore","Ravens","9292","Travis","Jones","2025-09-07"
"19095","0","1","3","Baltimore","Ravens","9309","Emery","Jones Jr.","2025-09-07"
"19087","0","1","3","Baltimore","Ravens","9437","Sanoussi","Kane","2025-09-07"
"19055","1","1","3","Baltimore","Ravens","9787","Charlie","Kolar","2025-09-07"
"19105","0","1","3","Baltimore","Ravens","9794","Bilhal","Kone","2025-09-07"
"19081","0","1","3","Baltimore","Ravens","10372","Isaiah","Likely","2025-09-07"
"19057","1","1","3","Baltimore","Ravens","10384","Tyler","Linderbaum","2025-09-07"
"19091","0","1","3","Baltimore","Ravens","10522","Robert","Longerbeam","2025-09-07"
"19101","0","1","3","Baltimore","Ravens","10529","Tyler","Loop","2025-09-07"
"19098","0","1","3","Baltimore","Ravens","10596","Reuben","Lowery III","2025-09-07"
"19054","1","1","3","Baltimore","Ravens","10759","Nnamdi","Madubuike","2025-09-07"
"19099","0","1","3","Baltimore","Ravens","10983","Keyon","Martin","2025-09-07"
"19093","0","1","3","Baltimore","Ravens","11965","Keaton","Mitchell","2025-09-07"
"19104","0","1","3","Baltimore","Ravens","11987","Zaire","Mitchell-Paden","2025-09-07"
"19074","0","1","3","Baltimore","Ravens","12148","Nick","Moore","2025-09-07"
"19072","0","1","3","Baltimore","Ravens","12742","Joseph","Noteboom","2025-09-07"
"19085","0","1","3","Baltimore","Ravens","12903","David","Ojabo","2025-09-07"
"19082","0","1","3","Baltimore","Ravens","13074","Odafe","Oweh","2025-09-07"
"19088","0","1","3","Baltimore","Ravens","13341","Aeneas","Peebles","2025-09-07"
"19071","0","1","3","Baltimore","Ravens","14312","Patrick","Ricard","2025-09-07"
"19067","1","1","3","Baltimore","Ravens","14597","Tavius","Robinson","2025-09-07"
"19063","1","1","3","Baltimore","Ravens","14735","Roger","Rosengarten","2025-09-07"
"19070","0","1","3","Baltimore","Ravens","14856","Cooper","Rush","2025-09-07"
"19062","1","1","3","Baltimore","Ravens","15621","Trenton","Simpson","2025-09-07"
"19052","1","1","3","Baltimore","Ravens","15939","Roquan","Smith","2025-09-07"
"19047","1","1","3","Baltimore","Ravens","16206","Ronnie","Stanley","2025-09-07"
"19066","1","1","3","Baltimore","Ravens","16223","Malaki","Starks","2025-09-07"
"19080","0","1","3","Baltimore","Ravens","16409","Jordan","Stout","2025-09-07"
"19090","0","1","3","Baltimore","Ravens","16644","T.J.","Tampa","2025-09-07"
"19046","1","1","3","Baltimore","Ravens","17590","Kyle","Van Noy","2025-09-07"
"19103","0","1","3","Baltimore","Ravens","17720","Carson","Vinson","2025-09-07"
"19056","1","1","3","Baltimore","Ravens","17748","Andrew","Vorhees","2025-09-07"
"19086","0","1","3","Baltimore","Ravens","17764","Dayton","Wade","2025-09-07"
"19100","0","1","3","Baltimore","Ravens","17826","Devontez","Walker","2025-09-07"
"19079","0","1","3","Baltimore","Ravens","17898","Tylan","Wallace","2025-09-07"
"19083","0","1","3","Baltimore","Ravens","18010","Ar'Darius","Washington","2025-09-07"
"19075","0","1","3","Baltimore","Ravens","18064","Broderick","Washington Jr.","2025-09-07"
"19097","0","1","3","Baltimore","Ravens","18292","LaJohntay","Wester","2025-09-07"
"19065","1","1","3","Baltimore","Ravens","18470","Nate","Wiggins","2025-09-07"
"17587","1","1","30","Tampa Bay","Buccaneers","1005","Graham","Barton","2025-09-06"
"17614","0","1","30","Tampa Bay","Buccaneers","1835","Chris","Braswell","2025-09-06"
"17578","1","1","30","Tampa Bay","Buccaneers","1856","Ben","Bredeson","2025-09-06"
"17592","0","1","30","Tampa Bay","Buccaneers","1895","Teddy","Bridgewater","2025-09-06"
"17619","0","1","30","Tampa Bay","Buccaneers","2354","John","Bullock","2025-09-06"
"17622","0","1","30","Tampa Bay","Buccaneers","3059","Benjamin","Chukwuma","2025-09-06"
"17607","0","1","30","Tampa Bay","Buccaneers","3822","Devin","Culp","2025-09-06"
"17570","1","1","30","Tampa Bay","Buccaneers","3996","Lavonte","David","2025-09-06"
"17575","1","1","30","Tampa Bay","Buccaneers","4231","Jamel","Dean","2025-09-06"
"17608","0","1","30","Tampa Bay","Buccaneers","4253","Evan","Deckers","2025-09-06"
"17588","1","1","30","Tampa Bay","Buccaneers","4322","SirVocea","Dennis","2025-09-06"
"17591","1","1","30","Tampa Bay","Buccaneers","4365","Yaya","Diaby","2025-09-06"
"17593","0","1","30","Tampa Bay","Buccaneers","4480","Riley","Dixon","2025-09-06"
"17583","1","1","30","Tampa Bay","Buccaneers","4749","Payne","Durham","2025-09-06"
"17589","1","1","30","Tampa Bay","Buccaneers","4898","Emeka","Egbuka","2025-09-06"
"17571","1","1","30","Tampa Bay","Buccaneers","5122","Mike","Evans","2025-09-06"
"17598","0","1","30","Tampa Bay","Buccaneers","5815","Greg","Gaines","2025-09-06"
"17597","0","1","30","Tampa Bay","Buccaneers","6185","Chris","Godwin Jr.","2025-09-06"
"17584","1","1","30","Tampa Bay","Buccaneers","6189","Luke","Goedeke","2025-09-06"
"17594","0","0","30","Tampa Bay","Buccaneers","6304","Adam","Gotsis","2025-09-06"
"17582","1","1","30","Tampa Bay","Buccaneers","6795","Logan","Hall","2025-09-06"
"17605","0","1","30","Tampa Bay","Buccaneers","7322","Josh","Hayes","2025-09-06"
"17601","0","1","30","Tampa Bay","Buccaneers","7376","Charlie","Heck","2025-09-06"
"17590","1","1","30","Tampa Bay","Buccaneers","8278","Bucky","Irving","2025-09-06"
"17611","0","1","30","Tampa Bay","Buccaneers","8332","Christian","Izien","2025-09-06"
"17621","0","1","30","Tampa Bay","Buccaneers","9001","Tez","Johnson","2025-09-06"
"17628","0","1","30","Tampa Bay","Buccaneers","8912","Kameron","Johnson","2025-09-06"
"17595","0","1","30","Tampa Bay","Buccaneers","9135","Deion","Jones","2025-09-06"
"17577","1","1","30","Tampa Bay","Buccaneers","9337","Mike","Jordan","2025-09-06"
"17585","1","1","30","Tampa Bay","Buccaneers","9435","Calijah","Kancey","2025-09-06"
"17602","0","1","30","Tampa Bay","Buccaneers","9619","Ko","Kieft","2025-09-06"
"17609","0","1","30","Tampa Bay","Buccaneers","9732","Elijah","Klein","2025-09-06"
"17580","1","1","30","Tampa Bay","Buccaneers","11117","Cody","Mauch","2025-09-06"
"17573","1","1","30","Tampa Bay","Buccaneers","11164","Baker","Mayfield","2025-09-06"
"17581","1","1","30","Tampa Bay","Buccaneers","11297","Zyon","McCollum","2025-09-06"
"17599","0","1","30","Tampa Bay","Buccaneers","11558","Chase","McLaughlin","2025-09-06"
"17615","0","1","30","Tampa Bay","Buccaneers","11593","Jalen","McMillan","2025-09-06"
"17606","0","1","30","Tampa Bay","Buccaneers","11725","Kaevon","Merriweather","2025-09-06"
"17610","0","1","30","Tampa Bay","Buccaneers","11858","Ryan","Miller","2025-09-06"
"17625","0","1","30","Tampa Bay","Buccaneers","12248","Benjamin","Morrison","2025-09-06"
"17600","0","1","30","Tampa Bay","Buccaneers","12552","Anthony","Nelson","2025-09-06"
"17579","1","1","30","Tampa Bay","Buccaneers","13063","Cade","Otton","2025-09-06"
"17626","0","1","30","Tampa Bay","Buccaneers","13222","Jacob","Parrish","2025-09-06"
"17572","1","1","30","Tampa Bay","Buccaneers","14126","Haason","Reddick","2025-09-06"
"17617","0","1","30","Tampa Bay","Buccaneers","14490","JJ","Roberts","2025-09-06"
"17623","0","1","30","Tampa Bay","Buccaneers","14488","Elijah","Roberts","2025-09-06"
"17596","0","1","30","Tampa Bay","Buccaneers","15453","Sterling","Shepard","2025-09-06"
"17620","0","1","30","Tampa Bay","Buccaneers","15849","Jaden","Smith","2025-09-06"
"17586","1","1","30","Tampa Bay","Buccaneers","15979","Tykee","Smith","2025-09-06"
"17616","0","1","30","Tampa Bay","Buccaneers","17378","Sean","Tucker","2025-09-06"
"17574","1","1","30","Tampa Bay","Buccaneers","17649","Vita","Vea","2025-09-06"
"17603","0","0","30","Tampa Bay","Buccaneers","17704","Kindle","Vildor","2025-09-06"
"17627","0","1","30","Tampa Bay","Buccaneers","17816","David","Walker","2025-09-06"
"17612","0","1","30","Tampa Bay","Buccaneers","18137","Markees","Watts","2025-09-06"
"17624","0","1","30","Tampa Bay","Buccaneers","18391","Rachaad","White","2025-09-06"
"17618","0","1","30","Tampa Bay","Buccaneers","18709","Josh","Williams","2025-09-06"
"17576","1","1","30","Tampa Bay","Buccaneers","19027","Antoine","Winfield Jr.","2025-09-06"
"17604","0","1","30","Tampa Bay","Buccaneers","19056","Tristan","Wirfs","2025-09-06"
"17613","0","1","30","Tampa Bay","Buccaneers","19059","Rashad","Wisdom","2025-09-06"
"18577","0","0","31","Tennessee","Titans","259","Brandon","Allen","2025-09-07"
"18598","0","1","31","Tennessee","Titans","535","Jalyn","Armour-Davis","2025-09-07"
"18574","1","1","31","Tennessee","Titans","689","Elic","Ayomanor","2025-09-07"
"18589","0","1","31","Tennessee","Titans","795","Darrell","Baker Jr.","2025-09-07"
"18559","1","1","31","Tennessee","Titans","1003","Cody","Barton","2025-09-07"
"18590","0","1","31","Tennessee","Titans","2170","Mike","Brown","2025-09-07"
"18566","1","1","31","Tennessee","Titans","2247","Jarvis","Brownlee Jr.","2025-09-07"
"18605","0","1","31","Tennessee","Titans","2399","Treylon","Burks","2025-09-07"
"18596","0","1","31","Tennessee","Titans","3008","Julius","Chestnut","2025-09-07"
"18575","0","1","31","Tennessee","Titans","3677","Morgan","Cox","2025-09-07"
"18599","0","1","31","Tennessee","Titans","3737","Brandon","Crenshaw-Dickson","2025-09-07"
"18561","1","1","31","Tennessee","Titans","3871","Lloyd","Cushenberry III","2025-09-07"
"18579","0","1","31","Tennessee","Titans","4400","Quandre","Diggs","2025-09-07"
"18603","0","1","31","Tennessee","Titans","4406","Chimere","Dike","2025-09-07"
"18569","1","1","31","Tennessee","Titans","6403","Cedric","Gray","2025-09-07"
"18583","0","1","31","Tennessee","Titans","6886","Blake","Hance","2025-09-07"
"18601","0","1","31","Tennessee","Titans","7024","Jaylen","Harrell","2025-09-07"
"18607","0","1","31","Tennessee","Titans","7109","Marcus","Harris","2025-09-07"
"18576","0","1","31","Tennessee","Titans","7398","Johnny","Hekker","2025-09-07"
"18571","1","1","31","Tennessee","Titans","7406","Gunnar","Helm","2025-09-07"
"18562","1","1","31","Tennessee","Titans","7905","Amani","Hooker","2025-09-07"
"18588","0","1","31","Tennessee","Titans","8621","Van","Jefferson","2025-09-07"
"18556","1","1","31","Tennessee","Titans","9147","Dre'Mont","Jones","2025-09-07"
"18555","1","1","31","Tennessee","Titans","9369","Sebastian","Joseph-Day","2025-09-07"
"18586","0","1","31","Tennessee","Titans","9600","Arden","Key","2025-09-07"
"18570","1","1","31","Tennessee","Titans","10043","JC","Latham","2025-09-07"
"18580","0","1","31","Tennessee","Titans","10266","Corey","Levin","2025-09-07"
"18594","0","1","31","Tennessee","Titans","10271","Will","Levis","2025-09-07"
"18578","0","1","31","Tennessee","Titans","10455","Tyler","Lockett","2025-09-07"
"18591","0","1","31","Tennessee","Titans","10679","James","Lynch","2025-09-07"
"18593","0","1","31","Tennessee","Titans","11012","David","Martin-Robinson","2025-09-07"
"18608","0","1","31","Tennessee","Titans","11132","Dorian","Mausi","2025-09-07"
"18597","0","1","31","Tennessee","Titans","11343","Roger","McCreary","2025-09-07"
"18564","1","1","31","Tennessee","Titans","12173","Dan","Moore Jr.","2025-09-07"
"18602","0","1","31","Tennessee","Titans","12351","Kalel","Mullings","2025-09-07"
"18565","1","1","31","Tennessee","Titans","12928","Chig","Okonkwo","2025-09-07"
"18573","1","1","31","Tennessee","Titans","12949","Oluwafemi","Oladejo","2025-09-07"
"18595","0","1","31","Tennessee","Titans","12963","Bryce","Oliver","2025-09-07"
"18606","0","1","31","Tennessee","Titans","13020","Anfernee","Orji","2025-09-07"
"18557","1","1","31","Tennessee","Titans","13701","Tony","Pollard","2025-09-07"
"18610","0","0","31","Tennessee","Titans","14087","C.J.","Ravenell","2025-09-07"
"18558","1","1","31","Tennessee","Titans","14395","Calvin","Ridley","2025-09-07"
"18560","1","1","31","Tennessee","Titans","15576","Jeffery","Simmons","2025-09-07"
"18568","1","1","31","Tennessee","Titans","15687","Peter","Skoronski","2025-09-07"
"18611","0","1","31","Tennessee","Titans","15700","Jackson","Slater","2025-09-07"
"18585","0","1","31","Tennessee","Titans","15728","Joey","Slye","2025-09-07"
"18563","1","1","31","Tennessee","Titans","16023","L'Jarius","Sneed","2025-09-07"
"18600","0","1","31","Tennessee","Titans","16093","Tyjae","Spears","2025-09-07"
"18567","1","1","31","Tennessee","Titans","16570","T'Vondre","Sweat","2025-09-07"
"18587","0","1","31","Tennessee","Titans","17476","Shy","Tuttle","2025-09-07"
"18584","0","1","31","Tennessee","Titans","17499","Olisaemeka","Udoh","2025-09-07"
"18582","0","1","31","Tennessee","Titans","17958","Jihad","Ward","2025-09-07"
"18572","1","1","31","Tennessee","Titans","17947","Cam","Ward","2025-09-07"
"18581","0","1","31","Tennessee","Titans","18080","Carlos","Watkins","2025-09-07"
"18604","0","1","31","Tennessee","Titans","18870","James","Williams Sr.","2025-09-07"
"18609","0","1","31","Tennessee","Titans","19049","Kevin","Winston Jr.","2025-09-07"
"18592","0","1","31","Tennessee","Titans","19102","Samuel","Womack III","2025-09-07"
